aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,indicator
,2.7695,2.215,3.0643,2.7556,0.442,,4.5499,6.6846,0.432724,0.000377,,0.027838,0.000839,0.003635,,,,0.071775,,0.902716,2.2152,0.097855,0.10143,3.3855,0.000211,5.1241,2007-05-01,low
,2.8348,2.2577,3.1704,2.826,0.4452,,4.6539,6.8247,0.43755,0.00039,,0.028536,0.000856,0.003701,,,,0.073884,,0.91243,2.2577,0.098709,0.103207,3.4223,0.000213,5.2087,2007-05-01,high
,2.8222,2.2459,3.0899,2.8197,0.4441,,4.6539,6.8116,0.43755,0.000377,,0.02847,0.000856,0.003682,,,,0.071775,,0.91243,2.2459,0.098425,0.1028,3.4223,0.000213,5.2046,2007-05-01,start
,2.805,2.2342,3.1055,2.7839,0.4432,,4.5948,6.7464,0.435,0.0004,,0.0282,0.0008,0.0037,,,,0.0728,,0.9069,2.2342,0.0983,0.1023,3.4013,0.0002,5.1607,2007-05-01,avg
,2.7995,2.2265,3.1704,2.7782,0.4452,,4.5724,6.7278,0.436002,0.000386,,0.028004,0.000845,0.003669,,,,0.073778,,0.907782,2.2265,0.098297,0.103207,3.4045,0.000212,5.1473,2007-05-01,end
,2.9008,2.2422,3.2335,2.7941,0.4514,,4.6233,6.8423,0.4409,0.0004,,0.0281,0.0009,0.0037,,,,0.0746,,0.9186,2.2422,0.0996,0.1045,3.4451,0.0002,5.206,2007-06-01,avg
,2.9249,2.2547,3.2622,2.8025,0.4535,,4.6425,6.9171,0.44195,0.000382,,0.028,0.000857,0.003732,,,,0.074692,,0.921028,2.2547,0.1,0.10516,3.4545,0.000214,5.2311,2007-06-01,end
,2.9415,2.2677,3.2654,2.8398,0.4581,,4.6887,6.9683,0.446468,0.000387,,0.028484,0.000866,0.00376,,,,0.075106,,0.930105,2.2677,0.100868,0.106407,3.4885,0.000216,5.2819,2007-06-01,high
,2.8164,2.2202,3.1761,2.7616,0.4439,,4.5651,6.7272,0.434702,0.000382,,0.027771,0.000842,0.003656,,,,0.073677,,0.905213,2.2202,0.098251,0.102674,3.395,0.000211,5.1343,2007-06-01,low
,2.8164,2.2216,3.1761,2.7727,0.4443,,4.5708,6.7272,0.434866,0.000385,,0.027888,0.000842,0.003664,,,,0.073677,,0.906025,2.2216,0.098251,0.102674,3.398,0.000211,5.1405,2007-06-01,start
,2.9872,2.2705,3.2753,2.8499,0.4544,,4.7214,7.0012,0.4402,0.0004,,0.0283,0.0009,0.0037,,,,0.0755,,0.9178,2.2705,0.1021,0.1049,3.4422,0.0002,5.2609,2007-07-01,avg
,2.9708,2.2851,3.2443,2.872,0.4566,,4.738,7.0197,0.441423,0.000376,,0.029044,0.000857,0.003756,,,,0.07618,,0.920944,2.2851,0.102114,0.105213,3.454,0.000214,5.287,2007-07-01,end
,3.0328,2.2902,3.3106,2.8837,0.4583,,4.7703,7.094,0.443396,0.000383,,0.029269,0.000861,0.003763,,,,0.076383,,0.925067,2.2902,0.103869,0.105625,3.469,0.000215,5.3072,2007-07-01,high
,2.934,2.2559,3.2443,2.8186,0.4498,,4.6628,6.9174,0.434955,0.000376,,0.027815,0.000845,0.003721,,,,0.074699,,0.907031,2.2559,0.099841,0.103865,3.402,0.000211,5.2217,2007-07-01,low
,2.934,2.2559,3.2444,2.8186,0.453,,4.6628,6.9229,0.440753,0.000383,,0.028019,0.000856,0.003734,,,,0.074861,,0.918629,2.2559,0.099841,0.105083,3.4455,0.000214,5.2217,2007-07-01,start
,2.9548,2.285,3.2488,2.8929,0.4587,,4.7426,7.043,0.443498,0.000375,,0.029324,0.000862,0.003763,,,,0.075979,,0.925647,2.285,0.102692,0.105681,3.4715,0.000215,5.3156,2007-08-01,start
,2.7525,2.277,3.2372,2.8731,0.4568,,4.7005,6.9247,0.441217,0.00037,,0.028854,0.000856,0.00369,,,,0.074561,,0.920919,2.277,0.100777,0.105074,3.454,0.000214,5.2877,2007-08-01,low
,2.9875,2.3014,3.3099,2.9335,0.464,,4.7967,7.0939,0.450247,0.000375,,0.031155,0.000874,0.003763,,,,0.076543,,0.938221,2.3007,0.102765,0.106417,3.5187,0.000217,5.3727,2007-08-01,high
,2.8901,2.2879,3.2856,2.8968,0.4599,,4.7447,7.0032,0.4457,0.0004,,0.0298,0.0009,0.0037,,,,0.0755,,0.9288,2.2876,0.1019,0.1057,3.4839,0.0002,5.3277,2007-08-01,avg
,2.8625,2.3007,3.3004,2.9182,0.464,,4.786,7.0601,0.448988,0.000372,,0.030259,0.000867,0.003728,,,,0.075062,,0.934067,2.3007,0.102054,0.106012,3.5035,0.000216,5.3695,2007-08-01,end
,2.9346,2.2968,3.3776,2.9282,0.4618,,4.8238,7.0075,0.4463,0.0004,,0.0302,0.0009,0.0037,,,,0.0755,,0.9272,2.2968,0.1014,0.1052,3.474,0.0002,5.3575,2007-09-01,avg
,3.0124,2.2916,3.4131,2.9185,0.4548,,4.841,6.9167,0.440324,0.000373,,0.029649,0.000844,0.003726,,,,0.075992,,0.913246,2.2916,0.099723,0.104371,3.417,0.000212,5.311,2007-09-01,end
,3.0124,2.3099,3.4461,2.9653,0.4675,,4.8556,7.1358,0.451938,0.000376,,0.031046,0.000871,0.003756,,,,0.075992,,0.937808,2.3099,0.102747,0.106343,3.5173,0.000217,5.4254,2007-09-01,high
